assessment_id,customer_id,course_id,completion_rate,rating,completion_date
A003739,U0730,C010,0.38,4.5,
A003740,U0730,C005,0.59,,
A003741,U0731,C006,1.0,,2023-05-24
A003742,U0731,C011,0.96,,2023-07-28
A003743,U0731,C005,0.73,4.0,2023-12-04
A003744,U0731,C007,0.93,3.5,2023-12-22
A003745,U0731,C014,0.81,4.0,2024-03-29
A003746,U0731,C003,0.92,4.5,2024-10-01
A003747,U0731,C012,0.4,,
A003748,U0732,C015,0.83,,2024-03-29
A003749,U0732,C014,0.76,3.5,2024-01-11
A003750,U0732,C007,1.0,,2024-04-02
A003751,U0732,C011,0.75,5.0,
A003752,U0732,C008,0.8,4.0,2024-12-25
A003753,U0732,C012,0.19,4.5,
A003754,U0732,C001,0.67,,
A003755,U0733,C007,0.41,3.5,
A003756,U0733,C008,0.23,4.0,
A003757,U0733,C002,0.32,4.5,
A003758,U0733,C001,0.12,4.0,
A003759,U0734,C013,1.0,5.0,2024-06-15
A003760,U0734,C009,0.91,4.5,2024-10-31
A003761,U0734,C007,0.97,,2024-06-10
A003762,U0734,C002,0.8,4.5,2024-10-07
A003763,U0734,C014,0.69,,2024-09-02
A003764,U0734,C001,1.0,5.0,2024-12-07
A003765,U0734,C008,0.88,4.5,2024-11-17
A003766,U0734,C010,1.0,4.0,2024-12-08
A003767,U0735,C008,0.88,4.5,2024-10-28
A003768,U0735,C003,1.0,4.5,2024-10-16
A003769,U0735,C014,0.77,,2024-11-24
A003770,U0735,C002,0.94,5.0,2024-12-19
A003771,U0735,C012,0.95,5.0,2024-12-28
A003772,U0735,C010,0.98,4.5,2024-12-31
A003773,U0736,C009,0.94,4.0,2024-08-30
A003774,U0736,C004,0.92,4.0,2024-10-17
A003775,U0736,C007,0.75,3.0,
A003776,U0736,C010,0.9,,2024-12-08
A003777,U0736,C008,0.0,4.0,
A003778,U0737,C007,0.94,3.5,2023-04-19
A003779,U0737,C013,1.0,3.5,2023-09-09
A003780,U0737,C001,0.94,4.0,2023-07-10
A003781,U0737,C012,0.91,,2023-06-25
A003782,U0737,C005,0.8,,2024-09-22
A003783,U0738,C012,0.96,3.5,2024-02-29
A003784,U0738,C008,0.86,3.5,2024-04-13
A003785,U0738,C002,0.45,4.5,
A003786,U0738,C007,1.0,3.5,2024-12-23
A003787,U0739,C006,0.29,5.0,
A003788,U0739,C002,0.59,3.0,
A003789,U0739,C011,0.52,4.5,
A003790,U0740,C012,0.32,4.5,
A003791,U0740,C014,0.0,4.0,
A003792,U0740,C004,0.81,4.0,
A003793,U0740,C011,1.0,3.5,2024-10-13
A003794,U0740,C002,0.86,4.5,2024-11-23
A003795,U0740,C001,1.0,4.5,2024-12-08
A003796,U0741,C009,1.0,,2024-08-14
A003797,U0741,C005,0.18,5.0,
A003798,U0741,C002,0.88,5.0,2024-08-15
A003799,U0741,C008,0.69,,2024-06-16
A003800,U0741,C013,1.0,,2024-12-11
A003801,U0741,C001,1.0,4.5,2024-12-31
A003802,U0741,C007,0.95,,2024-11-26
A003803,U0742,C002,0.47,,
A003804,U0742,C010,0.8,,
A003805,U0742,C001,0.49,3.5,
A003806,U0742,C005,0.39,4.0,
A003807,U0742,C009,0.76,,
A003808,U0742,C013,0.94,5.0,
A003809,U0743,C005,0.2,4.0,
A003810,U0743,C004,0.77,3.0,
A003811,U0743,C009,1.0,4.0,2023-07-21
A003812,U0743,C006,0.24,,
A003813,U0743,C007,0.17,3.0,
A003814,U0743,C010,1.0,3.5,2024-06-01
A003815,U0743,C013,1.0,3.5,2024-12-15
A003816,U0744,C015,0.51,2.0,
A003817,U0744,C005,0.0,,
A003818,U0744,C001,0.36,4.0,
A003819,U0744,C007,0.84,,
A003820,U0744,C013,0.81,,
A003821,U0744,C003,0.62,3.5,
A003822,U0744,C006,0.52,3.0,
A003823,U0744,C009,0.68,,
A003824,U0745,C006,0.24,3.0,
A003825,U0745,C001,0.39,,
A003826,U0745,C005,0.39,3.0,
A003827,U0745,C004,0.23,3.5,
A003828,U0745,C007,0.79,,
A003829,U0746,C003,0.88,4.0,2024-09-07
A003830,U0746,C014,0.77,3.5,2024-07-04
A003831,U0746,C015,0.85,4.5,2024-09-04
A003832,U0746,C006,1.0,4.5,2024-12-04
A003833,U0746,C007,0.19,3.0,
A003834,U0746,C013,1.0,4.5,2024-12-29
A003835,U0746,C012,0.84,4.0,
A003836,U0747,C013,1.0,4.0,2024-08-25
A003837,U0747,C012,0.87,3.0,
A003838,U0747,C009,0.38,4.0,
A003839,U0748,C002,0.75,,2024-08-04
A003840,U0748,C014,0.79,,2024-04-06
A003841,U0748,C013,1.0,5.0,2024-12-29
A003842,U0748,C009,1.0,,2024-11-26
A003843,U0748,C015,0.96,,2024-10-26
A003844,U0748,C004,0.89,5.0,2024-12-01
A003845,U0749,C002,0.14,,
A003846,U0749,C010,0.83,,
A003847,U0749,C015,0.77,2.5,
A003848,U0749,C009,0.47,3.0,
A003849,U0749,C006,0.57,3.5,
A003850,U0749,C012,0.75,3.0,
A003851,U0750,C010,0.43,,
A003852,U0751,C007,0.48,3.5,
A003853,U0751,C004,0.98,4.5,2024-07-13
A003854,U0752,C011,1.0,,2023-06-09
A003855,U0753,C013,1.0,5.0,2022-11-17
A003856,U0753,C008,0.76,4.5,2023-01-09
A003857,U0753,C012,0.95,4.0,2023-05-17
A003858,U0753,C007,1.0,4.0,2024-01-23
A003859,U0753,C014,0.05,4.5,
A003860,U0753,C009,0.15,4.5,
A003861,U0753,C011,1.0,5.0,2024-12-10
A003862,U0754,C003,0.51,3.5,
A003863,U0754,C009,0.96,,2024-02-23
A003864,U0755,C013,1.0,4.0,2022-11-28
A003865,U0755,C004,0.61,4.5,
A003866,U0755,C001,0.99,4.0,2024-12-20
A003867,U0756,C002,0.06,4.5,
A003868,U0756,C001,0.37,,
A003869,U0756,C008,0.88,3.5,2024-11-08
A003870,U0756,C014,0.5,3.0,
A003871,U0756,C004,0.88,5.0,2024-12-20
A003872,U0756,C012,0.91,,2024-12-27
A003873,U0757,C005,0.73,4.5,2024-02-29
A003874,U0757,C015,0.86,,2024-03-05
A003875,U0757,C013,1.0,,2024-09-07
A003876,U0757,C009,0.91,,2024-07-08
A003877,U0757,C010,1.0,,2024-12-26
A003878,U0758,C012,0.63,4.5,
A003879,U0758,C002,0.47,4.0,
A003880,U0758,C015,0.42,3.5,
A003881,U0758,C014,0.74,2.5,2024-03-26
A003882,U0758,C006,0.94,,2024-12-02
A003883,U0758,C008,0.81,4.0,2024-12-21
A003884,U0759,C003,0.33,2.5,
A003885,U0760,C004,0.66,,
A003886,U0760,C006,0.63,,
A003887,U0760,C009,0.94,,2024-05-06
A003888,U0761,C004,0.69,4.0,
A003889,U0761,C011,0.97,,2023-08-28
A003890,U0761,C012,0.96,3.0,2024-06-26
A003891,U0761,C001,1.0,,2024-05-13
A003892,U0762,C013,1.0,4.5,2024-04-17
A003893,U0762,C011,1.0,4.5,2024-05-02
A003894,U0763,C004,0.79,3.5,
A003895,U0763,C006,1.0,3.0,2024-02-07
A003896,U0763,C012,1.0,,2024-05-15
A003897,U0763,C015,0.91,4.0,2024-11-05
A003898,U0763,C002,0.82,3.0,2024-12-29
A003899,U0764,C002,0.9,5.0,2024-04-25
A003900,U0764,C014,0.62,5.0,
A003901,U0764,C004,0.87,5.0,2024-10-21
A003902,U0764,C006,0.94,4.5,2024-11-22
A003903,U0764,C015,0.97,4.0,2024-12-18
A003904,U0764,C009,0.97,5.0,2024-12-13
A003905,U0764,C011,1.0,5.0,2024-12-07
A003906,U0765,C014,0.65,4.5,2023-02-14
A003907,U0765,C007,0.92,4.5,2023-11-20
A003908,U0765,C011,1.0,,2024-09-10
A003909,U0766,C013,1.0,4.5,2023-05-23
A003910,U0766,C010,0.88,2.5,2024-01-08
A003911,U0766,C006,0.41,4.0,
A003912,U0767,C006,0.71,,
A003913,U0767,C003,0.71,4.5,
A003914,U0768,C014,0.09,4.0,
A003915,U0768,C009,1.0,,2024-03-06
A003916,U0768,C005,0.83,3.5,2024-04-07
A003917,U0768,C003,1.0,4.0,2024-10-24
A003918,U0768,C013,1.0,,2024-10-13
A003919,U0769,C009,1.0,,2024-12-04
A003920,U0769,C003,1.0,4.5,2024-10-10
A003921,U0769,C004,1.0,4.0,2024-11-07
A003922,U0769,C006,1.0,,2024-10-09
A003923,U0769,C014,0.73,,2024-11-06
A003924,U0769,C001,0.44,4.0,
A003925,U0769,C007,0.9,4.0,2024-12-02
A003926,U0769,C008,0.81,,2024-11-28
A003927,U0769,C012,0.93,4.5,2024-12-28
A003928,U0769,C015,0.58,5.0,
A003929,U0769,C005,0.79,,2024-12-28
A003930,U0769,C010,0.24,5.0,
A003931,U0770,C015,0.2,3.5,
A003932,U0770,C011,0.81,,
A003933,U0770,C009,0.52,3.0,
A003934,U0770,C013,0.58,3.5,
A003935,U0770,C003,0.71,5.0,
A003936,U0770,C012,0.28,3.0,
A003937,U0770,C001,0.43,,
A003938,U0770,C008,0.88,2.5,2024-10-14
A003939,U0770,C005,0.41,,
A003940,U0771,C006,1.0,4.5,2024-02-07
A003941,U0771,C012,0.97,4.5,2024-05-19
A003942,U0771,C015,0.87,4.5,2024-09-04
A003943,U0771,C005,0.76,4.0,2024-07-27
A003944,U0771,C014,0.78,4.5,2024-07-10
A003945,U0771,C007,0.97,4.0,2024-12-03
A003946,U0771,C004,0.86,5.0,2024-12-31
A003947,U0772,C002,0.81,5.0,2024-10-29
A003948,U0772,C008,0.73,4.5,2024-11-29
A003949,U0772,C001,0.13,,
A003950,U0772,C003,0.97,4.5,2024-10-16
A003951,U0772,C007,1.0,4.5,2024-10-12
A003952,U0772,C013,1.0,5.0,2024-12-21
A003953,U0772,C006,1.0,4.5,2024-10-25
A003954,U0772,C012,0.95,,2024-10-02
A003955,U0772,C009,1.0,,2024-12-07
A003956,U0772,C011,1.0,4.5,2024-11-28
A003957,U0772,C005,0.86,4.0,2024-12-25
A003958,U0772,C010,0.94,,2024-12-21
A003959,U0773,C007,1.0,4.5,2023-10-07
A003960,U0773,C008,0.74,,2024-03-12
A003961,U0773,C010,0.94,,2024-02-03
A003962,U0773,C003,0.89,,2024-07-22
A003963,U0773,C006,1.0,5.0,2024-05-11
A003964,U0773,C015,0.87,,2024-06-19
A003965,U0773,C004,0.94,,2024-10-14
A003966,U0773,C014,0.76,5.0,2024-10-31
A003967,U0773,C002,0.86,4.0,2024-11-18
A003968,U0774,C004,0.35,4.0,
A003969,U0774,C006,0.54,4.0,
A003970,U0774,C013,1.0,4.0,2024-05-09
A003971,U0774,C001,0.5,4.5,
A003972,U0774,C015,0.86,3.5,2024-12-22
A003973,U0774,C014,0.55,3.5,
A003974,U0774,C003,0.3,,
A003975,U0775,C006,1.0,4.5,2023-12-07
A003976,U0775,C007,0.18,3.0,
A003977,U0775,C002,0.42,,
A003978,U0776,C003,0.21,,
A003979,U0776,C005,0.0,4.0,
A003980,U0776,C002,0.86,,2024-12-05
A003981,U0777,C004,0.89,4.5,2024-09-29
A003982,U0777,C010,0.9,4.5,2024-08-03
A003983,U0777,C015,0.86,5.0,2024-11-22
A003984,U0777,C002,0.83,4.0,2024-10-18
A003985,U0777,C014,0.77,4.0,2024-09-10
A003986,U0777,C005,0.78,4.0,2024-12-24
A003987,U0777,C012,1.0,,2024-11-25
A003988,U0777,C006,1.0,,2024-12-27
A003989,U0777,C001,1.0,4.5,2024-10-30
A003990,U0777,C011,1.0,,2024-12-11
A003991,U0777,C008,0.58,4.5,
A003992,U0777,C007,0.95,,2024-12-03
A003993,U0778,C015,0.83,3.5,2023-04-11
A003994,U0778,C002,0.93,,2024-05-13
A003995,U0778,C014,0.79,,2024-10-02
A003996,U0778,C011,0.9,4.5,
A003997,U0778,C003,1.0,3.5,2024-12-28
A003998,U0779,C009,0.68,,
A003999,U0779,C002,0.87,3.0,2024-07-02
A004000,U0779,C010,0.66,,
A004001,U0779,C011,0.26,3.5,
A004002,U0780,C013,0.65,,
A004003,U0780,C007,0.21,4.5,
A004004,U0781,C009,1.0,4.5,2022-10-17
A004005,U0781,C011,1.0,5.0,2023-06-28
A004006,U0781,C001,1.0,5.0,2023-09-05
A004007,U0781,C003,1.0,,2023-06-28
A004008,U0781,C006,1.0,5.0,2023-12-24
A004009,U0781,C002,0.11,4.5,
A004010,U0781,C012,1.0,,2023-10-13
A004011,U0781,C014,0.79,4.5,2024-05-11
A004012,U0781,C005,0.75,4.0,2024-07-17
A004013,U0781,C004,0.94,5.0,2024-05-19
A004014,U0781,C008,0.81,4.5,2024-05-22
A004015,U0781,C007,1.0,,2024-12-29
A004016,U0782,C004,0.26,4.5,
A004017,U0782,C015,0.57,,
A004018,U0782,C008,0.57,3.0,
A004019,U0782,C012,0.7,4.0,
A004020,U0782,C003,0.8,4.0,
A004021,U0782,C010,0.44,3.5,
A004022,U0782,C011,0.71,,
A004023,U0782,C007,0.11,,
A004024,U0782,C013,0.9,,
A004025,U0782,C014,0.4,3.0,
A004026,U0783,C010,1.0,4.0,2024-10-06
A004027,U0783,C008,0.7,,2024-09-17
A004028,U0783,C014,0.69,,2024-10-19
A004029,U0783,C002,0.89,4.0,2024-11-12
A004030,U0783,C006,1.0,4.5,2024-09-22
A004031,U0783,C011,0.45,4.0,
A004032,U0783,C013,1.0,4.0,2024-12-06
A004033,U0784,C006,1.0,4.5,2022-11-16
A004034,U0784,C012,0.98,5.0,2023-04-12
A004035,U0784,C002,0.85,4.5,2023-03-10
A004036,U0784,C009,0.75,5.0,
A004037,U0784,C013,1.0,,2023-11-20
A004038,U0784,C003,1.0,,2024-05-31
A004039,U0784,C015,0.9,4.5,2024-09-21
A004040,U0784,C007,1.0,5.0,2024-12-01
A004041,U0784,C014,0.75,5.0,2024-10-07
A004042,U0784,C004,0.88,5.0,2024-12-24
A004043,U0785,C009,0.59,4.0,
A004044,U0786,C012,1.0,5.0,2023-02-22
A004045,U0786,C007,0.75,5.0,
A004046,U0787,C003,0.72,4.5,
A004047,U0787,C013,0.42,,
A004048,U0787,C002,0.0,3.5,
A004049,U0787,C001,0.34,,
A004050,U0787,C006,0.78,,
A004051,U0787,C011,0.29,4.0,
A004052,U0787,C012,0.18,4.0,
A004053,U0787,C009,1.0,3.5,2024-12-26
A004054,U0788,C008,0.83,4.0,2024-09-30
A004055,U0788,C015,0.98,,2024-11-04
A004056,U0788,C006,0.79,4.0,
A004057,U0788,C003,1.0,4.5,2024-11-26
A004058,U0789,C003,0.61,,
A004059,U0789,C015,0.94,4.0,2024-12-25
A004060,U0790,C011,0.93,3.5,
A004061,U0790,C009,0.3,2.0,
A004062,U0790,C012,0.65,3.5,
A004063,U0790,C007,0.15,4.0,
A004064,U0790,C005,0.0,4.0,
A004065,U0790,C010,0.67,3.0,
A004066,U0790,C014,0.06,4.0,
A004067,U0790,C015,0.08,,
A004068,U0790,C003,1.0,3.0,2024-08-20
A004069,U0790,C008,0.0,2.5,
A004070,U0791,C005,0.85,3.5,2022-10-11
A004071,U0791,C010,0.97,4.5,2023-08-31
A004072,U0791,C003,1.0,4.5,2023-06-23
A004073,U0791,C004,1.0,4.5,2024-01-05
A004074,U0791,C009,0.91,,2024-08-10
A004075,U0791,C008,0.69,4.5,2024-12-15
A004076,U0791,C006,0.92,4.5,2024-10-16
A004077,U0791,C013,1.0,4.5,2024-12-05
A004078,U0792,C006,0.95,1.5,2023-04-04
A004079,U0792,C003,1.0,4.0,2023-06-16
A004080,U0793,C013,1.0,4.0,2022-12-15
A004081,U0793,C014,0.85,3.5,2023-12-16
A004082,U0793,C010,0.77,4.5,
A004083,U0793,C003,0.79,4.5,
A004084,U0793,C012,0.95,,2024-10-23
A004085,U0794,C009,1.0,4.5,2022-09-20
A004086,U0794,C007,0.67,,
A004087,U0794,C014,0.74,,2024-07-03
A004088,U0795,C012,0.98,5.0,2024-11-27
A004089,U0795,C009,1.0,4.5,2024-12-15
A004090,U0795,C013,1.0,,2024-12-02
A004091,U0795,C014,0.78,4.0,2024-12-17
A004092,U0795,C015,0.9,4.5,2024-12-17
A004093,U0795,C007,1.0,4.5,2024-12-01
A004094,U0795,C011,1.0,4.5,2024-11-27
A004095,U0795,C002,0.94,4.5,2024-12-28
A004096,U0796,C008,0.72,3.5,2023-06-06
A004097,U0796,C015,0.87,,2023-05-08
A004098,U0796,C011,0.33,3.5,
A004099,U0796,C004,0.96,4.5,2024-02-18
A004100,U0797,C005,0.83,3.0,2023-12-06
A004101,U0797,C010,0.98,,2024-02-07
A004102,U0797,C004,0.96,,2024-03-06
A004103,U0797,C013,0.61,3.5,
A004104,U0797,C001,0.32,4.5,
A004105,U0798,C005,0.21,3.5,
A004106,U0798,C015,0.15,4.0,
A004107,U0798,C013,0.47,5.0,
A004108,U0798,C010,0.53,,
A004109,U0798,C014,0.25,2.5,
A004110,U0798,C009,0.72,5.0,
A004111,U0798,C012,0.71,4.5,
A004112,U0798,C006,0.63,,
A004113,U0798,C007,0.8,3.0,
A004114,U0799,C010,0.21,5.0,
A004115,U0799,C007,0.42,,
A004116,U0799,C001,0.91,,2023-07-29
A004117,U0799,C005,0.85,5.0,2023-06-05
A004118,U0799,C006,0.95,5.0,2024-01-21
A004119,U0799,C013,1.0,4.5,2024-01-25
A004120,U0799,C004,0.22,4.5,
A004121,U0799,C015,0.9,4.0,2024-12-04
A004122,U0799,C011,1.0,5.0,2024-12-26
A004123,U0800,C013,1.0,,2024-01-30
A004124,U0800,C004,0.91,4.5,2024-02-19
A004125,U0800,C011,1.0,4.5,2024-03-31
A004126,U0800,C006,1.0,,2024-08-05
A004127,U0800,C003,0.96,5.0,2024-06-30
A004128,U0800,C001,0.71,5.0,
A004129,U0800,C010,1.0,4.5,2024-12-02
A004130,U0800,C008,0.0,4.0,
A004131,U0800,C005,0.87,4.5,2024-12-13
A004132,U0801,C003,0.82,4.0,
A004133,U0801,C014,0.0,3.0,
A004134,U0801,C008,0.13,2.5,
A004135,U0801,C011,1.0,,2024-01-26
A004136,U0801,C013,0.69,3.5,
A004137,U0802,C007,1.0,,2023-10-31
A004138,U0802,C013,1.0,4.5,2023-11-15
A004139,U0802,C011,1.0,3.5,2024-05-14
A004140,U0802,C008,0.78,4.5,2024-03-20
A004141,U0802,C002,0.81,4.0,2024-11-24
A004142,U0802,C012,0.99,4.0,2024-12-26
A004143,U0802,C003,0.42,5.0,
A004144,U0803,C011,0.43,,
A004145,U0803,C004,0.97,,2023-08-13
A004146,U0803,C005,0.82,4.0,2024-09-11
A004147,U0803,C008,0.65,3.0,
A004148,U0803,C014,0.22,2.5,
A004149,U0804,C006,0.21,4.0,
A004150,U0804,C014,0.74,3.5,2024-04-08
A004151,U0804,C002,0.8,4.0,2024-03-08
A004152,U0804,C015,0.12,4.0,
A004153,U0805,C003,1.0,4.0,2023-11-12
A004154,U0805,C006,1.0,,2023-12-05
A004155,U0805,C009,1.0,4.0,2024-03-03
A004156,U0805,C008,0.85,5.0,2024-10-26
A004157,U0805,C001,1.0,4.0,2024-12-06
A004158,U0806,C006,1.0,5.0,2024-02-16
A004159,U0806,C004,1.0,5.0,2024-02-15
A004160,U0806,C014,0.74,4.5,2024-01-22
A004161,U0806,C011,1.0,,2024-05-26
A004162,U0806,C015,0.84,,2024-04-08
A004163,U0806,C002,0.77,4.5,2024-11-29
A004164,U0806,C009,0.75,5.0,
A004165,U0806,C010,1.0,,2024-11-26
A004166,U0806,C001,0.38,,
A004167,U0806,C007,1.0,3.5,2024-12-01
A004168,U0806,C013,0.92,5.0,
A004169,U0807,C015,0.82,2.5,
A004170,U0807,C001,0.7,,
A004171,U0807,C009,0.41,,
A004172,U0807,C006,0.5,,
A004173,U0807,C014,0.0,3.0,
A004174,U0808,C004,0.34,3.0,
A004175,U0808,C010,0.11,,
A004176,U0808,C011,0.51,,
A004177,U0809,C003,1.0,4.0,2023-12-15
A004178,U0809,C002,0.77,4.0,2024-02-04
A004179,U0809,C006,0.97,4.0,2024-07-02
A004180,U0809,C009,0.77,3.5,
A004181,U0810,C013,0.59,1.5,
A004182,U0810,C004,0.26,4.5,
A004183,U0810,C010,0.35,3.5,
A004184,U0810,C002,0.58,3.5,
A004185,U0810,C012,0.7,3.5,
A004186,U0810,C007,0.9,,2024-01-03
A004187,U0810,C003,0.66,,
A004188,U0810,C015,0.4,3.5,
A004189,U0810,C009,0.68,3.0,
A004190,U0811,C007,0.8,4.0,
A004191,U0811,C006,0.85,3.5,
A004192,U0811,C014,0.7,,2024-01-31
A004193,U0811,C008,0.84,3.5,2024-05-22
A004194,U0811,C009,0.72,,
A004195,U0812,C008,0.43,3.5,
A004196,U0812,C007,0.76,,
A004197,U0812,C003,0.66,4.0,
A004198,U0812,C010,1.0,3.0,2024-11-14
A004199,U0813,C002,0.38,4.0,
A004200,U0813,C015,0.21,3.0,
A004201,U0813,C004,0.11,,
A004202,U0813,C008,0.76,2.0,2024-09-08
A004203,U0813,C013,0.83,3.0,
A004204,U0813,C010,0.17,4.5,
A004205,U0814,C009,0.99,,2023-05-04
A004206,U0814,C012,0.89,3.5,2023-01-29
A004207,U0814,C008,0.85,4.5,2023-05-23
A004208,U0814,C010,0.87,4.5,2023-09-12
A004209,U0814,C011,0.81,,
A004210,U0815,C004,0.88,4.0,2024-04-21
A004211,U0815,C001,0.48,,
A004212,U0815,C010,0.93,4.0,2024-10-05
A004213,U0815,C002,0.94,4.5,2024-11-02
A004214,U0815,C013,1.0,,2024-12-27
A004215,U0816,C015,0.87,,2024-02-21
A004216,U0816,C013,1.0,4.0,2024-06-02
A004217,U0816,C009,0.94,4.5,2024-12-28
A004218,U0817,C001,0.74,,
A004219,U0817,C004,0.79,,
A004220,U0817,C015,0.89,4.5,2023-10-21
A004221,U0817,C003,0.44,4.0,
A004222,U0817,C008,0.71,3.5,2024-12-12
A004223,U0817,C006,0.28,,
A004224,U0817,C007,0.96,3.0,2024-12-08
A004225,U0818,C015,0.9,,2024-08-21
A004226,U0818,C002,0.93,3.5,2024-10-04
A004227,U0818,C006,0.98,4.5,2024-12-23
A004228,U0819,C007,0.87,3.5,
A004229,U0820,C006,0.84,4.5,
A004230,U0820,C003,0.12,3.5,
A004231,U0820,C015,0.34,4.0,
A004232,U0820,C001,1.0,,2023-07-22
A004233,U0820,C010,0.39,4.0,
A004234,U0820,C004,0.19,4.5,
A004235,U0820,C012,0.15,2.5,
A004236,U0820,C007,0.92,,2024-11-30
A004237,U0821,C009,0.55,5.0,
A004238,U0822,C009,0.69,,
A004239,U0822,C011,1.0,3.5,2024-04-30
A004240,U0822,C014,0.41,,
A004241,U0822,C007,0.31,2.5,
A004242,U0823,C001,0.99,4.5,2022-05-11
A004243,U0823,C013,1.0,4.5,2023-05-04
A004244,U0823,C010,0.89,4.5,2023-05-02
A004245,U0823,C012,0.93,5.0,2023-09-20
A004246,U0823,C008,0.71,4.0,2023-12-13
A004247,U0823,C009,1.0,4.5,2024-01-28
A004248,U0823,C014,0.0,3.5,
A004249,U0823,C011,1.0,,2024-07-16
A004250,U0823,C002,0.85,4.5,2024-12-25
A004251,U0824,C006,0.88,4.5,
A004252,U0825,C011,0.87,5.0,
A004253,U0825,C013,1.0,3.0,2023-04-18
A004254,U0825,C015,0.07,3.5,
A004255,U0825,C012,0.85,,
A004256,U0825,C002,0.46,2.5,
A004257,U0825,C010,0.64,,
A004258,U0825,C001,0.18,,
A004259,U0825,C004,0.1,,
A004260,U0826,C015,0.28,4.5,
A004261,U0826,C009,0.96,4.0,2024-08-16
A004262,U0827,C008,0.71,5.0,2023-03-03
A004263,U0827,C007,1.0,,2023-03-19
A004264,U0827,C003,0.51,4.5,
A004265,U0827,C006,0.92,4.5,2023-11-15
A004266,U0827,C013,1.0,5.0,2023-12-23
A004267,U0827,C015,0.93,,2024-06-16
A004268,U0827,C002,0.84,4.0,2024-12-07
A004269,U0827,C005,0.77,,2024-12-05
A004270,U0828,C013,1.0,4.5,2022-11-17
A004271,U0828,C001,0.25,3.5,
A004272,U0828,C009,0.37,3.5,
A004273,U0828,C003,0.4,3.5,
A004274,U0828,C006,1.0,3.0,2023-08-17
A004275,U0828,C011,0.44,3.5,
A004276,U0828,C014,0.26,3.5,
A004277,U0828,C008,0.86,4.0,2024-02-27
A004278,U0828,C012,1.0,4.5,2024-09-11
A004279,U0829,C004,0.89,3.5,2022-08-26
A004280,U0829,C006,0.68,4.5,
A004281,U0829,C009,0.49,,
A004282,U0829,C011,0.53,3.5,
A004283,U0829,C012,0.81,,
A004284,U0829,C015,0.23,3.0,
A004285,U0829,C008,0.21,4.0,
A004286,U0829,C005,0.03,3.5,
A004287,U0830,C010,1.0,,2023-11-27
A004288,U0830,C013,0.63,5.0,
A004289,U0830,C004,0.27,,
A004290,U0831,C011,0.98,3.0,2024-01-25
A004291,U0831,C013,0.94,4.0,
A004292,U0831,C005,0.78,3.5,2024-03-31
A004293,U0831,C007,0.35,3.0,
A004294,U0831,C009,0.34,2.5,
A004295,U0831,C003,0.39,3.5,
A004296,U0832,C015,0.86,3.0,2022-07-16
A004297,U0832,C011,1.0,4.0,2024-04-01
A004298,U0832,C003,1.0,4.5,2024-07-25
A004299,U0832,C012,0.36,,
A004300,U0833,C005,0.85,4.0,2022-12-06
A004301,U0833,C011,0.97,4.5,2023-06-06
A004302,U0833,C007,1.0,5.0,2023-11-07
A004303,U0833,C003,1.0,,2024-01-01
A004304,U0833,C009,0.92,,2024-03-23
A004305,U0833,C006,0.9,5.0,
A004306,U0833,C002,0.87,4.5,2024-02-29
A004307,U0833,C001,1.0,5.0,2024-03-07
A004308,U0833,C013,1.0,4.0,2024-12-15
A004309,U0833,C010,0.99,,2024-12-27
A004310,U0834,C005,0.08,3.0,
A004311,U0834,C009,1.0,,2024-03-21
A004312,U0834,C001,1.0,4.5,2024-02-29
A004313,U0834,C010,0.96,4.0,2024-01-25
A004314,U0834,C002,0.21,4.0,
A004315,U0834,C012,0.48,4.5,
A004316,U0834,C011,1.0,,2024-11-28
A004317,U0835,C001,0.59,5.0,
A004318,U0835,C011,0.33,,
A004319,U0835,C006,1.0,,2024-11-23
A004320,U0836,C005,0.48,,
A004321,U0836,C002,0.17,,
A004322,U0836,C010,0.72,3.5,
A004323,U0836,C015,0.15,3.0,
A004324,U0837,C003,0.92,,2022-10-10
A004325,U0837,C014,0.42,3.5,
A004326,U0837,C015,0.85,4.0,2024-03-17
A004327,U0837,C012,0.62,4.5,
A004328,U0838,C010,1.0,,2024-01-08
A004329,U0838,C008,0.83,4.5,2024-02-22
A004330,U0838,C009,0.19,5.0,
A004331,U0838,C001,0.9,5.0,2024-01-29
A004332,U0838,C003,0.97,3.5,2024-06-10
A004333,U0838,C013,0.7,,
A004334,U0838,C015,0.93,5.0,2024-11-30
A004335,U0838,C006,1.0,,2024-12-22
A004336,U0838,C012,0.64,5.0,
A004337,U0838,C005,0.79,5.0,2024-11-13
A004338,U0839,C014,0.67,3.0,2023-06-03
A004339,U0839,C008,0.37,4.0,
A004340,U0839,C007,1.0,4.0,2024-02-29
A004341,U0839,C009,0.94,4.0,2024-08-19
A004342,U0839,C015,0.97,3.0,2024-12-06
A004343,U0840,C015,0.26,2.0,
A004344,U0840,C008,0.36,3.5,
A004345,U0841,C015,0.14,5.0,
A004346,U0841,C011,0.32,,
A004347,U0842,C013,1.0,,2024-09-01
A004348,U0842,C008,0.37,,
A004349,U0843,C007,0.98,4.5,2023-08-11
A004350,U0843,C006,1.0,5.0,2024-01-01
A004351,U0843,C010,0.92,3.5,2024-05-02
A004352,U0843,C002,0.8,3.5,2024-04-24
A004353,U0843,C004,0.61,4.5,
A004354,U0844,C008,0.37,3.5,
A004355,U0844,C015,0.94,4.0,2024-11-29
A004356,U0845,C010,0.94,,2023-12-11
A004357,U0845,C005,0.02,4.5,
