purchase_id,customer_id,course_id,purchase_date,amount_paid
P004188,U0810,C015,2024-10-25,89
P004189,U0810,C009,2024-11-26,39
P004190,U0811,C007,2023-05-18,19
P004191,U0811,C006,2023-08-06,49
P004192,U0811,C014,2023-12-03,79
P004193,U0811,C008,2024-05-04,29
P004194,U0811,C009,2024-06-07,39
P004195,U0812,C008,2024-03-11,29
P004196,U0812,C007,2024-05-05,19
P004197,U0812,C003,2024-05-05,79
P004198,U0812,C010,2024-08-10,49
P004199,U0813,C002,2024-02-07,89
P004200,U0813,C015,2024-04-24,89
P004201,U0813,C004,2024-06-02,99
P004202,U0813,C008,2024-07-08,29
P004203,U0813,C013,2024-07-26,69
P004204,U0813,C010,2024-08-20,49
P004205,U0814,C009,2022-12-17,39
P004206,U0814,C012,2023-01-15,49
P004207,U0814,C008,2023-03-20,29
P004208,U0814,C010,2023-07-08,49
P004209,U0814,C011,2024-11-25,79
P004210,U0815,C004,2023-11-17,99
P004211,U0815,C001,2024-05-05,99
P004212,U0815,C010,2024-05-28,49
P004213,U0815,C002,2024-07-26,89
P004214,U0815,C013,2024-12-23,69
P004215,U0816,C015,2023-11-10,89
P004216,U0816,C013,2024-04-26,69
P004217,U0816,C009,2024-10-16,39
P004218,U0817,C001,2023-05-21,99
P004219,U0817,C004,2023-06-12,99
P004220,U0817,C015,2023-08-03,89
P004221,U0817,C003,2023-08-23,79
P004222,U0817,C008,2024-09-24,29
P004223,U0817,C006,2024-10-01,49
P004224,U0817,C007,2024-11-01,19
P004225,U0818,C015,2024-04-08,89
P004226,U0818,C002,2024-09-09,89
P004227,U0818,C006,2024-12-19,49
P004228,U0819,C007,2023-06-17,19
P004229,U0820,C006,2022-06-01,49
P004230,U0820,C003,2022-07-01,79
P004231,U0820,C015,2022-07-03,89
P004232,U0820,C001,2023-05-19,99
P004233,U0820,C010,2023-06-02,49
P004234,U0820,C004,2023-09-22,99
P004235,U0820,C012,2023-11-14,49
P004236,U0820,C007,2024-10-08,19
P004237,U0821,C009,2024-12-08,39
P004238,U0822,C009,2023-07-14,39
P004239,U0822,C011,2024-01-15,79
P004240,U0822,C014,2024-04-10,79
P004241,U0822,C007,2024-11-11,19
P004242,U0823,C001,2022-04-09,99
P004243,U0823,C013,2022-12-16,69
P004244,U0823,C010,2022-12-30,49
P004245,U0823,C012,2023-04-11,49
P004246,U0823,C008,2023-09-25,29
P004247,U0823,C009,2024-01-12,39
P004248,U0823,C014,2024-03-31,79
P004249,U0823,C011,2024-04-30,79
P004250,U0823,C002,2024-12-17,89
P004251,U0824,C006,2023-01-09,49
P004252,U0825,C011,2023-01-30,79
P004253,U0825,C013,2023-02-01,69
P004254,U0825,C015,2023-03-09,89
P004255,U0825,C012,2023-10-30,49
P004256,U0825,C002,2024-03-11,89
P004257,U0825,C010,2024-05-11,49
P004258,U0825,C001,2024-10-18,99
P004259,U0825,C004,2024-10-21,99
P004260,U0826,C015,2023-11-13,89
P004261,U0826,C009,2024-06-29,39
P004262,U0827,C008,2022-10-05,29
P004263,U0827,C007,2023-01-13,19
P004264,U0827,C003,2023-02-24,79
P004265,U0827,C006,2023-08-23,49
P004266,U0827,C013,2023-12-12,69
P004267,U0827,C015,2024-03-13,89
P004268,U0827,C002,2024-10-05,89
P004269,U0827,C005,2024-11-16,49
P004270,U0828,C013,2022-09-21,69
P004271,U0828,C001,2022-10-22,99
P004272,U0828,C009,2022-10-26,39
P004273,U0828,C003,2023-04-22,79
P004274,U0828,C006,2023-07-01,49
P004275,U0828,C011,2023-08-26,79
P004276,U0828,C014,2023-10-12,79
P004277,U0828,C008,2023-11-08,29
P004278,U0828,C012,2024-08-19,49
P004279,U0829,C004,2022-08-25,99
P004280,U0829,C006,2022-12-25,49
P004281,U0829,C009,2023-02-09,39
P004282,U0829,C011,2023-03-20,79
P004283,U0829,C012,2023-03-27,49
P004284,U0829,C015,2024-02-11,89
P004285,U0829,C008,2024-03-10,29
P004286,U0829,C005,2024-09-29,49
P004287,U0830,C010,2023-06-18,49
P004288,U0830,C013,2024-04-07,69
P004289,U0830,C004,2024-12-07,99
P004290,U0831,C011,2023-09-19,79
P004291,U0831,C013,2023-12-09,69
P004292,U0831,C005,2024-02-21,49
P004293,U0831,C007,2024-03-23,19
P004294,U0831,C009,2024-04-14,39
P004295,U0831,C003,2024-07-26,79
P004296,U0832,C015,2022-07-02,89
P004297,U0832,C011,2024-01-03,79
P004298,U0832,C003,2024-06-28,79
P004299,U0832,C012,2024-10-01,49
P004300,U0833,C005,2022-08-29,49
P004301,U0833,C011,2023-01-22,79
P004302,U0833,C007,2023-05-23,19
P004303,U0833,C003,2023-07-12,79
P004304,U0833,C009,2023-10-07,39
P004305,U0833,C006,2023-10-29,49
P004306,U0833,C002,2023-12-31,89
P004307,U0833,C001,2024-02-29,99
P004308,U0833,C013,2024-09-27,69
P004309,U0833,C010,2024-11-07,49
P004310,U0834,C005,2023-11-23,49
P004311,U0834,C009,2023-12-03,39
P004312,U0834,C001,2024-01-05,99
P004313,U0834,C010,2024-01-12,49
P004314,U0834,C002,2024-01-26,89
P004315,U0834,C012,2024-07-30,49
P004316,U0834,C011,2024-11-05,79
P004317,U0835,C001,2024-03-10,99
P004318,U0835,C011,2024-03-30,79
P004319,U0835,C006,2024-06-15,49
P004320,U0836,C005,2024-08-01,49
P004321,U0836,C002,2024-08-02,89
P004322,U0836,C010,2024-08-05,49
P004323,U0836,C015,2024-08-10,89
P004324,U0837,C003,2022-07-07,79
P004325,U0837,C014,2023-03-03,79
P004326,U0837,C015,2023-10-12,89
P004327,U0837,C012,2024-07-03,49
P004328,U0838,C010,2023-10-18,49
P004329,U0838,C008,2023-11-18,29
P004330,U0838,C009,2024-01-01,39
P004331,U0838,C001,2024-01-18,99
P004332,U0838,C003,2024-03-02,79
P004333,U0838,C013,2024-04-20,69
P004334,U0838,C015,2024-06-11,89
P004335,U0838,C006,2024-10-02,49
P004336,U0838,C012,2024-10-24,49
P004337,U0838,C005,2024-11-02,49
P004338,U0839,C014,2023-04-08,79
P004339,U0839,C008,2023-05-04,29
P004340,U0839,C007,2023-11-10,19
P004341,U0839,C009,2024-04-13,39
P004342,U0839,C015,2024-10-02,89
P004343,U0840,C015,2023-05-06,89
P004344,U0840,C008,2023-12-14,29
P004345,U0841,C015,2024-02-01,89
P004346,U0841,C011,2024-12-05,79
P004347,U0842,C013,2024-03-17,69
P004348,U0842,C008,2024-03-19,29
P004349,U0843,C007,2023-07-28,19
P004350,U0843,C006,2023-08-11,49
P004351,U0843,C010,2024-03-19,49
P004352,U0843,C002,2024-03-23,89
P004353,U0843,C004,2024-09-16,99
P004354,U0844,C008,2022-02-18,29
P004355,U0844,C015,2024-08-07,89
P004356,U0845,C010,2023-10-04,49
P004357,U0845,C005,2023-10-10,49
P004358,U0845,C013,2023-12-23,69
P004359,U0845,C001,2024-01-13,99
P004360,U0845,C006,2024-02-07,49
P004361,U0845,C008,2024-02-29,29
P004362,U0845,C002,2024-06-18,89
P004363,U0845,C009,2024-06-24,39
P004364,U0845,C012,2024-08-02,49
P004365,U0845,C007,2024-10-21,19
P004366,U0845,C004,2024-11-16,99
P004367,U0845,C014,2024-11-23,79
P004368,U0846,C011,2023-10-11,79
P004369,U0846,C010,2024-04-05,49
P004370,U0846,C012,2024-06-19,49
P004371,U0846,C002,2024-07-04,89
P004372,U0846,C015,2024-10-06,89
P004373,U0846,C005,2024-10-11,49
P004374,U0846,C001,2024-12-30,99
P004375,U0847,C006,2023-07-15,49
P004376,U0847,C010,2023-08-13,49
P004377,U0848,C015,2022-10-13,89
P004378,U0848,C012,2023-03-04,49
P004379,U0848,C014,2024-08-07,79
P004380,U0848,C001,2024-08-09,99
P004381,U0849,C004,2023-09-23,99
P004382,U0849,C009,2024-05-21,39
P004383,U0849,C013,2024-05-26,69
P004384,U0849,C007,2024-09-08,19
P004385,U0849,C010,2024-09-21,49
P004386,U0849,C015,2024-09-24,89
P004387,U0850,C012,2024-10-08,49
P004388,U0850,C015,2024-12-15,89
P004389,U0851,C007,2022-04-30,19
P004390,U0851,C006,2023-06-06,49
P004391,U0851,C011,2024-03-10,79
P004392,U0852,C003,2023-10-03,79
P004393,U0852,C004,2024-04-18,99
P004394,U0852,C015,2024-07-04,89
P004395,U0852,C014,2024-08-05,79
P004396,U0852,C002,2024-09-09,89
P004397,U0852,C007,2024-09-15,19
P004398,U0852,C009,2024-10-12,39
P004399,U0852,C013,2024-11-13,69
P004400,U0852,C012,2024-11-14,49
P004401,U0853,C005,2022-11-13,49
P004402,U0853,C013,2023-04-26,69
P004403,U0853,C014,2023-09-29,79
P004404,U0853,C008,2023-10-01,29
P004405,U0853,C010,2023-10-15,49
P004406,U0853,C009,2023-10-27,39
P004407,U0853,C012,2023-11-17,49
P004408,U0853,C003,2024-02-20,79
P004409,U0853,C015,2024-04-17,89
P004410,U0853,C011,2024-05-27,79
P004411,U0853,C007,2024-06-20,19
P004412,U0853,C004,2024-11-05,99
P004413,U0854,C007,2023-07-30,19
P004414,U0854,C011,2023-09-30,79
P004415,U0854,C009,2023-10-12,39
P004416,U0854,C015,2024-01-03,89
P004417,U0854,C002,2024-04-03,89
P004418,U0854,C010,2024-05-23,49
P004419,U0854,C004,2024-10-25,99
P004420,U0855,C008,2023-11-07,29
P004421,U0855,C011,2024-01-28,79
P004422,U0855,C012,2024-02-06,49
P004423,U0856,C011,2023-08-01,79
P004424,U0856,C015,2023-12-07,89
P004425,U0856,C010,2023-12-22,49
P004426,U0856,C005,2024-09-30,49
P004427,U0857,C011,2022-12-29,79
P004428,U0857,C012,2023-07-12,49
P004429,U0857,C006,2023-10-14,49
P004430,U0857,C014,2024-03-12,79
P004431,U0857,C001,2024-06-27,99
P004432,U0857,C007,2024-12-15,19
P004433,U0858,C015,2023-09-04,89
P004434,U0858,C011,2023-12-11,79
P004435,U0858,C002,2024-04-16,89
P004436,U0858,C014,2024-09-27,79
P004437,U0859,C015,2024-01-24,89
P004438,U0859,C011,2024-12-13,79
P004439,U0860,C011,2023-08-22,79
P004440,U0860,C008,2023-09-03,29
P004441,U0860,C015,2023-09-12,89
P004442,U0860,C012,2023-10-04,49
P004443,U0860,C007,2023-11-11,19
P004444,U0860,C014,2023-12-03,79
P004445,U0860,C010,2024-01-01,49
P004446,U0860,C001,2024-03-04,99
P004447,U0860,C005,2024-07-01,49
P004448,U0860,C003,2024-08-31,79
P004449,U0860,C009,2024-11-22,39
P004450,U0861,C010,2022-12-28,49
P004451,U0861,C014,2024-07-21,79
P004452,U0862,C014,2024-03-23,79
P004453,U0862,C008,2024-03-26,29
P004454,U0862,C002,2024-05-19,89
P004455,U0862,C005,2024-07-02,49
P004456,U0862,C004,2024-07-07,99
P004457,U0863,C011,2022-11-26,79
P004458,U0863,C014,2022-12-16,79
P004459,U0863,C004,2022-12-30,99
P004460,U0863,C010,2023-01-19,49
P004461,U0863,C006,2023-04-24,49
P004462,U0863,C012,2023-05-31,49
P004463,U0863,C015,2023-12-24,89
P004464,U0863,C003,2024-08-10,79
P004465,U0864,C006,2024-02-08,49
P004466,U0864,C011,2024-03-26,79
P004467,U0864,C014,2024-04-01,79
P004468,U0864,C010,2024-04-26,49
P004469,U0864,C002,2024-05-03,89
P004470,U0864,C007,2024-05-14,19
P004471,U0864,C005,2024-06-07,49
P004472,U0864,C008,2024-08-11,29
P004473,U0865,C001,2024-08-17,99
P004474,U0865,C012,2024-08-18,49
P004475,U0865,C004,2024-08-20,99
P004476,U0865,C015,2024-09-15,89
P004477,U0865,C007,2024-09-26,19
P004478,U0865,C002,2024-10-05,89
P004479,U0865,C014,2024-10-12,79
P004480,U0865,C003,2024-10-15,79
P004481,U0865,C009,2024-10-21,39
P004482,U0865,C013,2024-11-13,69
P004483,U0865,C005,2024-11-24,49
P004484,U0866,C006,2023-09-25,49
P004485,U0866,C014,2023-10-19,79
P004486,U0866,C011,2023-10-31,79
P004487,U0866,C009,2023-11-28,39
P004488,U0866,C001,2023-12-24,99
P004489,U0866,C012,2024-03-25,49
P004490,U0866,C008,2024-06-27,29
P004491,U0866,C007,2024-06-28,19
P004492,U0866,C002,2024-07-01,89
P004493,U0866,C003,2024-07-05,79
P004494,U0866,C004,2024-11-17,99
P004495,U0866,C013,2024-11-19,69
P004496,U0867,C001,2023-12-15,99
P004497,U0867,C002,2024-02-26,89
P004498,U0867,C003,2024-03-23,79
P004499,U0868,C014,2024-08-23,79
P004500,U0868,C008,2024-08-28,29
P004501,U0868,C013,2024-08-28,69
P004502,U0869,C006,2022-03-31,49
P004503,U0869,C013,2023-03-26,69
P004504,U0869,C012,2023-08-06,49
P004505,U0869,C011,2023-09-11,79
P004506,U0869,C004,2023-10-18,99
P004507,U0869,C015,2024-02-22,89
P004508,U0869,C007,2024-03-07,19
P004509,U0869,C014,2024-12-09,79
P004510,U0870,C012,2023-09-06,49
P004511,U0870,C013,2023-09-15,69
P004512,U0871,C006,2023-10-16,49
P004513,U0872,C011,2024-05-13,79
P004514,U0872,C015,2024-07-27,89
P004515,U0872,C003,2024-08-14,79
P004516,U0872,C009,2024-08-21,39
P004517,U0872,C006,2024-09-08,49
P004518,U0872,C008,2024-09-20,29
P004519,U0872,C005,2024-09-22,49
P004520,U0872,C007,2024-10-16,19
P004521,U0872,C001,2024-10-18,99
P004522,U0872,C012,2024-10-19,49
P004523,U0872,C014,2024-10-26,79
P004524,U0872,C002,2024-11-03,89
P004525,U0873,C006,2023-03-26,49
P004526,U0873,C007,2023-03-31,19
P004527,U0873,C010,2023-04-04,49
P004528,U0873,C012,2024-05-03,49
P004529,U0874,C007,2024-01-04,19
P004530,U0874,C014,2024-09-26,79
P004531,U0874,C006,2024-12-28,49
P004532,U0875,C013,2024-04-28,69
P004533,U0875,C005,2024-08-24,49
P004534,U0875,C003,2024-12-23,79
P004535,U0876,C011,2022-09-19,79
P004536,U0876,C003,2023-07-11,79
P004537,U0877,C004,2023-07-01,99
P004538,U0877,C010,2023-07-06,49
P004539,U0877,C003,2023-11-21,79
P004540,U0877,C011,2024-09-09,79
P004541,U0877,C014,2024-11-15,79
P004542,U0877,C009,2024-11-20,39
P004543,U0877,C001,2024-12-29,99
P004544,U0878,C015,2024-03-10,89
P004545,U0878,C002,2024-03-16,89
P004546,U0878,C003,2024-05-09,79
P004547,U0878,C011,2024-06-02,79
P004548,U0878,C013,2024-06-13,69
P004549,U0878,C001,2024-08-27,99
P004550,U0879,C014,2022-11-22,79
P004551,U0879,C007,2022-12-19,19
P004552,U0879,C012,2023-04-03,49
P004553,U0879,C013,2023-12-03,69
P004554,U0879,C004,2024-08-10,99
P004555,U0879,C010,2024-08-25,49
P004556,U0880,C002,2023-06-12,89
P004557,U0880,C004,2023-10-07,99
P004558,U0880,C006,2024-03-05,49
P004559,U0880,C012,2024-05-13,49
P004560,U0880,C007,2024-06-30,19
P004561,U0880,C011,2024-09-23,79
P004562,U0880,C008,2024-12-04,29
P004563,U0881,C013,2024-03-14,69
P004564,U0881,C008,2024-03-20,29
P004565,U0881,C005,2024-03-27,49
P004566,U0881,C002,2024-05-19,89
P004567,U0881,C007,2024-06-15,19
P004568,U0881,C001,2024-07-12,99
P004569,U0881,C010,2024-08-16,49
P004570,U0881,C011,2024-08-19,79
P004571,U0881,C006,2024-10-30,49
P004572,U0881,C015,2024-11-11,89
P004573,U0881,C003,2024-12-03,79
P004574,U0882,C014,2022-10-04,79
P004575,U0882,C011,2022-10-19,79
P004576,U0882,C008,2022-12-21,29
P004577,U0882,C010,2023-04-29,49
P004578,U0882,C009,2023-07-20,39
P004579,U0882,C002,2023-11-07,89
P004580,U0882,C004,2023-12-01,99
P004581,U0882,C012,2024-01-21,49
P004582,U0882,C005,2024-03-07,49
P004583,U0882,C013,2024-04-28,69
P004584,U0882,C003,2024-05-01,79
P004585,U0882,C007,2024-11-11,19
P004586,U0883,C003,2022-09-15,79
P004587,U0883,C006,2022-11-29,49
P004588,U0883,C009,2022-12-07,39
P004589,U0883,C007,2023-01-29,19
P004590,U0883,C008,2023-02-16,29
P004591,U0883,C002,2023-04-12,89
P004592,U0883,C014,2023-06-16,79
P004593,U0883,C005,2023-08-20,49
P004594,U0883,C010,2023-12-10,49
P004595,U0883,C015,2024-01-27,89
P004596,U0883,C004,2024-08-21,99
P004597,U0883,C001,2024-11-04,99
P004598,U0884,C005,2023-06-26,49
P004599,U0884,C007,2023-12-06,19
P004600,U0884,C011,2024-03-02,79
P004601,U0884,C015,2024-05-20,89
P004602,U0884,C006,2024-05-25,49
P004603,U0884,C008,2024-11-20,29
P004604,U0885,C005,2022-11-23,49
P004605,U0885,C001,2023-02-18,99
P004606,U0885,C013,2023-05-13,69
P004607,U0885,C010,2023-07-13,49
P004608,U0885,C003,2024-06-29,79
P004609,U0885,C007,2024-10-16,19
P004610,U0886,C003,2023-10-29,79
P004611,U0886,C011,2023-11-16,79
P004612,U0886,C015,2024-04-06,89
P004613,U0886,C004,2024-09-18,99
P004614,U0887,C001,2023-12-08,99
P004615,U0887,C003,2024-01-03,79
P004616,U0887,C010,2024-03-20,49
P004617,U0887,C009,2024-07-09,39
P004618,U0888,C007,2023-04-18,19
P004619,U0888,C005,2023-06-07,49
P004620,U0888,C004,2023-08-18,99
P004621,U0888,C001,2023-08-30,99
P004622,U0888,C008,2023-09-12,29
P004623,U0888,C014,2023-09-30,79
P004624,U0888,C015,2023-11-10,89
P004625,U0888,C003,2024-02-01,79
P004626,U0888,C006,2024-04-26,49
P004627,U0888,C012,2024-12-20,49
P004628,U0889,C013,2024-09-29,69
P004629,U0889,C010,2024-10-01,49
P004630,U0889,C014,2024-10-16,79
P004631,U0889,C006,2024-10-21,49
P004632,U0889,C009,2024-11-02,39
P004633,U0889,C003,2024-11-05,79
P004634,U0889,C008,2024-11-25,29
P004635,U0890,C003,2024-07-06,79
P004636,U0890,C004,2024-07-08,99
P004637,U0890,C002,2024-08-10,89
P004638,U0890,C006,2024-11-23,49
P004639,U0891,C013,2023-08-04,69
P004640,U0891,C003,2023-09-10,79
P004641,U0891,C006,2024-01-03,49
P004642,U0891,C001,2024-02-17,99
P004643,U0891,C012,2024-07-14,49
P004644,U0891,C015,2024-11-21,89
P004645,U0892,C006,2023-05-08,49
P004646,U0892,C010,2023-11-08,49
P004647,U0892,C003,2023-12-01,79
P004648,U0892,C008,2024-05-11,29
P004649,U0893,C002,2023-12-14,89
P004650,U0894,C001,2023-10-13,99
P004651,U0894,C012,2023-12-09,49
P004652,U0894,C008,2024-05-06,29
P004653,U0894,C007,2024-10-14,19
P004654,U0895,C002,2024-09-01,89
P004655,U0895,C015,2024-09-09,89
P004656,U0895,C012,2024-09-17,49
P004657,U0896,C006,2023-10-31,49
P004658,U0896,C009,2024-01-20,39
P004659,U0896,C004,2024-02-02,99
P004660,U0896,C007,2024-02-25,19
P004661,U0896,C014,2024-03-17,79
P004662,U0896,C010,2024-11-29,49
P004663,U0897,C009,2023-10-15,39
P004664,U0897,C003,2023-10-23,79
P004665,U0897,C002,2023-12-21,89
P004666,U0897,C014,2024-01-04,79
P004667,U0897,C013,2024-03-13,69
P004668,U0897,C015,2024-09-25,89
P004669,U0897,C008,2024-10-07,29
P004670,U0897,C005,2024-10-21,49
P004671,U0897,C012,2024-11-26,49
P004672,U0898,C008,2024-03-10,29
P004673,U0898,C005,2024-03-21,49
P004674,U0898,C001,2024-07-29,99
P004675,U0898,C004,2024-08-27,99
P004676,U0898,C014,2024-09-01,79
P004677,U0899,C003,2023-09-17,79
P004678,U0899,C012,2023-09-27,49
P004679,U0899,C007,2024-04-20,19
P004680,U0900,C015,2023-07-31,89
P004681,U0900,C012,2023-09-06,49
P004682,U0901,C008,2024-05-15,29
P004683,U0901,C013,2024-06-25,69
P004684,U0901,C003,2024-09-14,79
P004685,U0901,C015,2024-09-22,89
P004686,U0902,C010,2023-09-15,49
P004687,U0902,C014,2023-12-24,79
P004688,U0902,C013,2024-03-08,69
P004689,U0902,C009,2024-03-24,39
P004690,U0902,C004,2024-06-05,99
P004691,U0902,C015,2024-09-11,89
P004692,U0902,C011,2024-11-24,79
P004693,U0903,C004,2022-08-31,99
P004694,U0903,C007,2023-06-24,19
P004695,U0903,C011,2024-05-31,79
P004696,U0904,C012,2024-02-01,49
P004697,U0904,C015,2024-02-15,89
P004698,U0904,C010,2024-03-21,49
P004699,U0904,C013,2024-05-03,69
P004700,U0904,C002,2024-08-16,89
P004701,U0904,C008,2024-09-12,29
P004702,U0905,C014,2022-05-08,79
P004703,U0905,C001,2022-06-09,99
P004704,U0905,C008,2024-01-31,29
P004705,U0905,C013,2024-08-19,69
P004706,U0906,C014,2024-02-06,79
P004707,U0906,C011,2024-02-19,79
P004708,U0907,C002,2024-08-25,89
P004709,U0907,C006,2024-08-28,49
P004710,U0907,C012,2024-08-31,49
P004711,U0907,C004,2024-09-01,99
P004712,U0907,C005,2024-09-04,49
P004713,U0908,C007,2022-08-30,19
P004714,U0908,C009,2022-09-23,39
P004715,U0908,C014,2023-12-16,79
P004716,U0908,C001,2024-02-26,99
P004717,U0908,C003,2024-09-11,79
P004718,U0909,C014,2024-08-04,79
P004719,U0909,C010,2024-08-21,49
P004720,U0909,C002,2024-11-14,89
P004721,U0909,C013,2024-11-16,69
P004722,U0910,C012,2023-06-03,49
P004723,U0910,C013,2023-10-18,69
P004724,U0910,C008,2023-12-13,29
P004725,U0910,C009,2024-01-03,39
P004726,U0910,C006,2024-01-25,49
P004727,U0910,C003,2024-08-01,79
P004728,U0910,C007,2024-09-14,19
P004729,U0911,C008,2023-10-27,29
P004730,U0911,C009,2024-01-02,39
P004731,U0911,C007,2024-02-14,19
P004732,U0911,C006,2024-02-29,49
P004733,U0912,C012,2022-05-28,49
P004734,U0912,C015,2022-12-24,89
P004735,U0912,C006,2024-01-20,49
P004736,U0912,C004,2024-02-15,99
P004737,U0912,C009,2024-09-10,39
P004738,U0912,C003,2024-09-19,79
P004739,U0913,C010,2023-07-22,49
P004740,U0913,C009,2023-07-27,39
P004741,U0914,C014,2024-01-13,79
P004742,U0914,C005,2024-03-19,49
P004743,U0914,C015,2024-05-11,89
P004744,U0914,C011,2024-06-15,79
P004745,U0914,C002,2024-09-07,89
P004746,U0915,C008,2023-10-31,29
P004747,U0915,C001,2024-05-10,99
P004748,U0915,C009,2024-08-20,39
P004749,U0915,C002,2024-09-22,89
P004750,U0915,C007,2024-10-13,19
P004751,U0915,C012,2024-11-23,49
P004752,U0916,C001,2024-08-29,99
P004753,U0916,C004,2024-12-22,99
P004754,U0917,C008,2024-05-10,29
P004755,U0917,C001,2024-06-12,99
P004756,U0917,C011,2024-10-04,79
P004757,U0918,C013,2024-08-02,69
P004758,U0918,C008,2024-08-20,29
P004759,U0918,C002,2024-08-27,89
P004760,U0918,C001,2024-10-26,99
P004761,U0918,C007,2024-11-01,19
P004762,U0918,C004,2024-11-17,99
P004763,U0919,C011,2023-07-18,79
P004764,U0919,C009,2023-10-27,39
P004765,U0919,C013,2024-04-12,69
P004766,U0919,C001,2024-05-10,99
P004767,U0919,C007,2024-12-14,19
P004768,U0920,C005,2022-10-09,49
P004769,U0920,C006,2022-10-27,49
P004770,U0920,C011,2022-12-14,79
P004771,U0920,C015,2024-03-24,89
P004772,U0920,C008,2024-12-06,29
P004773,U0921,C009,2024-12-19,39
P004774,U0922,C009,2023-05-01,39
P004775,U0922,C011,2023-05-18,79
P004776,U0922,C010,2023-07-17,49
P004777,U0922,C002,2024-03-08,89
P004778,U0923,C002,2023-02-06,89
P004779,U0923,C004,2023-02-18,99
P004780,U0924,C015,2023-04-23,89
P004781,U0924,C014,2023-06-06,79
P004782,U0925,C012,2024-01-17,49
P004783,U0925,C014,2024-04-23,79
P004784,U0925,C009,2024-10-23,39
P004785,U0925,C007,2024-10-25,19
P004786,U0926,C011,2022-11-03,79
P004787,U0926,C001,2023-03-05,99
P004788,U0926,C014,2023-10-15,79
P004789,U0926,C003,2024-04-21,79
P004790,U0926,C004,2024-07-16,99
P004791,U0926,C007,2024-09-09,19
P004792,U0927,C004,2022-11-08,99
P004793,U0927,C007,2023-09-03,19
P004794,U0927,C014,2023-10-20,79
P004795,U0927,C013,2023-11-14,69
P004796,U0927,C003,2024-04-20,79
P004797,U0927,C010,2024-07-03,49
P004798,U0927,C009,2024-09-06,39
P004799,U0927,C012,2024-12-23,49
P004800,U0928,C001,2023-09-24,99
P004801,U0928,C006,2024-05-02,49
P004802,U0928,C010,2024-06-24,49
P004803,U0928,C011,2024-11-24,79
P004804,U0929,C015,2024-09-07,89
P004805,U0929,C006,2024-09-08,49
P004806,U0929,C011,2024-09-30,79
P004807,U0929,C002,2024-10-01,89
P004808,U0929,C005,2024-10-19,49
P004809,U0930,C010,2024-08-14,49
P004810,U0930,C009,2024-09-17,39
P004811,U0930,C001,2024-12-27,99
P004812,U0931,C002,2023-02-03,89
P004813,U0931,C007,2023-04-17,19
P004814,U0931,C008,2023-10-23,29
P004815,U0931,C010,2023-11-24,49
P004816,U0931,C014,2024-07-03,79
P004817,U0931,C013,2024-10-28,69
P004818,U0932,C002,2023-08-13,89
P004819,U0932,C013,2023-10-11,69
P004820,U0932,C007,2023-12-31,19
P004821,U0932,C015,2024-05-05,89
P004822,U0932,C001,2024-05-22,99
P004823,U0932,C014,2024-11-08,79
P004824,U0932,C009,2024-12-05,39
P004825,U0932,C010,2024-12-29,49
P004826,U0933,C008,2024-05-29,29
P004827,U0933,C009,2024-08-01,39
P004828,U0934,C013,2024-03-17,69
P004829,U0934,C009,2024-07-18,39
P004830,U0934,C004,2024-10-27,99
P004831,U0935,C011,2024-05-26,79
P004832,U0935,C010,2024-06-19,49
P004833,U0935,C009,2024-08-03,39
P004834,U0935,C003,2024-08-30,79
P004835,U0935,C006,2024-09-23,49
P004836,U0935,C002,2024-11-07,89
P004837,U0935,C001,2024-11-21,99
P004838,U0936,C012,2023-05-14,49
P004839,U0936,C013,2024-01-15,69
P004840,U0936,C005,2024-02-27,49
P004841,U0936,C007,2024-03-30,19
P004842,U0936,C002,2024-06-08,89
P004843,U0936,C009,2024-11-09,39
P004844,U0936,C015,2024-11-13,89
P004845,U0937,C015,2024-05-17,89
P004846,U0937,C009,2024-05-22,39
P004847,U0937,C007,2024-06-07,19
P004848,U0937,C001,2024-06-09,99
P004849,U0937,C012,2024-06-20,49
P004850,U0937,C003,2024-06-22,79
P004851,U0937,C006,2024-07-17,49
P004852,U0937,C004,2024-07-26,99
P004853,U0937,C010,2024-08-04,49
P004854,U0938,C005,2023-11-22,49
P004855,U0938,C015,2024-04-13,89
P004856,U0938,C007,2024-05-10,19
P004857,U0939,C009,2023-06-30,39
P004858,U0939,C003,2023-11-10,79
P004859,U0939,C010,2024-11-14,49
P004860,U0939,C012,2024-12-05,49
P004861,U0940,C001,2024-09-19,99
P004862,U0940,C007,2024-09-28,19
P004863,U0940,C008,2024-10-03,29
P004864,U0940,C013,2024-10-22,69
P004865,U0940,C009,2024-11-06,39
P004866,U0940,C003,2024-11-07,79
P004867,U0940,C011,2024-11-07,79
P004868,U0941,C004,2024-01-28,99
P004869,U0941,C001,2024-03-30,99
P004870,U0941,C014,2024-04-07,79
P004871,U0941,C013,2024-04-07,69
P004872,U0941,C003,2024-04-27,79
P004873,U0941,C006,2024-05-17,49
P004874,U0941,C008,2024-07-01,29
P004875,U0941,C010,2024-07-13,49
P004876,U0941,C007,2024-07-14,19
P004877,U0941,C015,2024-08-03,89
P004878,U0942,C007,2022-06-11,19
P004879,U0942,C011,2023-04-06,79
P004880,U0942,C001,2024-06-13,99
P004881,U0942,C009,2024-07-17,39
P004882,U0942,C012,2024-09-15,49
P004883,U0943,C013,2024-08-01,69
P004884,U0943,C002,2024-08-03,89
P004885,U0943,C005,2024-08-25,49
